"","Address","nearest_supermarket","dist_to_nearest_supermarket","supermarket_1km"
"406","506 WEST COAST DR","502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502","0.205139053225137","4"
"407","508 WEST COAST DR","502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502","0.294369574649202","4"
"408","320 CLEMENTI AVE 4","3155 COMMONWEALTH AVENUE WEST DBS CLEMENTI MALL SINGAPORE 129588","0.176127608036364","9"
"409","310 CLEMENTI AVE 4","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.36261022015588","7"
"410","309 CLEMENTI AVE 4","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.277405545609202","7"
"411","307 CLEMENTI AVE 4","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.20493924102609","7"
"412","305 CLEMENTI AVE 4","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.191723471620755","4"
"413","306 CLEMENTI AVE 4","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.252112657946121","5"
"414","303 CLEMENTI AVE 4","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.345995876566146","5"
"415","346 CLEMENTI AVE 5","345 CLEMENTI AVENUE 5 SINGAPORE 120345","0.118064419433968","8"
"416","431 CLEMENTI AVE 3","3155 COMMONWEALTH AVENUE WEST DBS CLEMENTI MALL SINGAPORE 129588","0.297835571776606","7"
"417","339 CLEMENTI AVE 5","345 CLEMENTI AVENUE 5 SINGAPORE 120345","0.218338776428183","7"
"418","515 WEST COAST RD","502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502","0.399050163986903","7"
"419","520 WEST COAST RD","502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502","0.532711824269709","5"
"420","602 CLEMENTI WEST ST 1","154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371","0.170582061575293","6"
"421","607 CLEMENTI WEST ST 1","154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371","0.207716680084519","6"
"422","608 CLEMENTI WEST ST 1","154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371","0.0964862978859009","6"
"423","702 WEST COAST RD","502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502","0.566092301914992","7"
"424","703 WEST COAST RD","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.589817261474236","6"
"425","704 WEST COAST RD","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.561017118742443","6"
"426","711 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.39595533677209","6"
"427","705 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.495934112197548","6"
"428","713 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.252695228104436","6"
"429","731 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.242833606966766","6"
"430","728 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.35089268775262","7"
"431","706 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.502622941185417","7"
"432","710 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.493007813059392","6"
"433","610 CLEMENTI WEST ST 1","154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371","0.315795489725795","6"
"434","113 CLEMENTI ST 13","108 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120108","0.174302377258247","3"
"435","412 C'WEALTH AVE WEST","420A CLEMENTI AVENUE 1 DBS CLEMENTI AVENUE 1/420A SINGAPORE 121420","0.260785033030703","8"
"436","411 C'WEALTH AVE WEST","420A CLEMENTI AVENUE 1 DBS CLEMENTI AVENUE 1/420A SINGAPORE 121420","0.164641366519214","8"
"437","315 CLEMENTI AVE 4","3155 COMMONWEALTH AVENUE WEST DBS CLEMENTI MALL SINGAPORE 129588","0.343924779326852","7"
"438","311 CLEMENTI AVE 4","3155 COMMONWEALTH AVENUE WEST DBS CLEMENTI MALL SINGAPORE 129588","0.433503507786408","7"
"439","301 CLEMENTI AVE 4","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.287346951398126","4"
"440","609 CLEMENTI WEST ST 1","154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371","0.0858192401088478","6"
"441","729 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.275405564916127","7"
"442","707 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.451580592850665","7"
"443","371 CLEMENTI AVE 4","108 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120108","0.286353892705165","7"
"444","205 CLEMENTI AVE 6","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.589774610906372","5"
"445","414 C'WEALTH AVE WEST","352 CLEMENTI AVENUE 2 CLEMENTI AVENUE 2 SHOPPING CENTRE SINGAPORE 120352","0.301837404365868","7"
"446","415 C'WEALTH AVE WEST","420A CLEMENTI AVENUE 1 DBS CLEMENTI AVENUE 1/420A SINGAPORE 121420","0.356554064272247","6"
"447","413 C'WEALTH AVE WEST","420A CLEMENTI AVENUE 1 DBS CLEMENTI AVENUE 1/420A SINGAPORE 121420","0.327472367242901","6"
"448","336 CLEMENTI AVE 2","345 CLEMENTI AVENUE 5 SINGAPORE 120345","0.115210987187741","8"
"449","337 CLEMENTI AVE 2","345 CLEMENTI AVENUE 5 SINGAPORE 120345","0.183401762336098","8"
"450","717 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.166855097884006","5"
"451","723 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.0802807397739643","5"
"452","724 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.134674046343478","5"
"453","103 CLEMENTI ST 14","108 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120108","0.131840950458859","6"
"454","204 CLEMENTI AVE 6","41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071","0.514328584273387","5"
"455","201 CLEMENTI AVE 6","3155 COMMONWEALTH AVENUE WEST DBS CLEMENTI MALL SINGAPORE 129588","0.538203032655046","5"
"456","110 CLEMENTI ST 13","108 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120108","0.106795149402725","6"
"457","111 CLEMENTI ST 13","108 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120108","0.154741325038177","6"
"458","115 CLEMENTI ST 13","108 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120108","0.197536932290722","4"
"459","116 CLEMENTI ST 13","108 CLEMENTI STREET 11 SUNSET WAY RESIDENCE SINGAPORE 120108","0.288268587943407","4"
"460","63 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.272764594328032","4"
"461","62 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.331287485600786","4"
"462","81 MACPHERSON LANE","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.397294435073038","7"
"463","40 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.145600072457779","5"
"464","2 GEYLANG SERAI","1 GEYLANG SERAI GEYLANG SERAI MARKET SINGAPORE 402001","0.0647830403228512","8"
"465","16 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.240208964715041","3"
"466","18 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.309050523691663","3"
"467","19 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.343604056793137","3"
"468","24 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.306571748323808","5"
"469","20 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.385919196423544","3"
"470","21 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.427644810479804","3"
"471","45 SIMS DR","1 LORONG 15 GEYLANG SINGAPORE 388595","0.502880883220774","10"
"472","87 CIRCUIT RD","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.201962219230403","5"
"473","85 CIRCUIT RD","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.141964374400514","7"
"474","98 ALJUNIED CRES","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.147810539151079","9"
"475","41 SIMS DR","1 LORONG 15 GEYLANG SINGAPORE 388595","0.533257420037432","8"
"476","128 GEYLANG EAST AVE 1","118 ALJUNIED AVENUE 2 SINGAPORE 380118","0.193226220941382","11"
"477","58 DAKOTA CRES","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.517451469427487","6"
"478","102 ALJUNIED CRES","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.495776855313195","10"
"479","99 ALJUNIED CRES","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.266836777671476","9"
"480","106 ALJUNIED CRES","118 ALJUNIED AVENUE 2 SINGAPORE 380118","0.507622655263348","10"
"481","112 ALJUNIED CRES","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.230690467596821","8"
"482","108 ALJUNIED CRES","118 ALJUNIED AVENUE 2 SINGAPORE 380118","0.245065443034085","8"
"483","12 PINE CL","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.285899775366406","10"
"484","22 HAIG RD","11 TANJONG KATONG ROAD UOB ONE KM SINGAPORE 437157","0.107056257216603","10"
"485","65 CIRCUIT RD","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.229818066796741","4"
"486","34 CIRCUIT RD","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.0914761334657739","5"
"487","23 BALAM RD","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.275378460698215","7"
"488","21 BALAM RD","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.265337960876648","7"
"489","93 JLN DUA","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.279679512751884","6"
"490","61 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.372799488552873","5"
"491","67 CIRCUIT RD","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.372695456206079","5"
"492","57 CIRCUIT RD","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.329139391192276","5"
"493","58 CIRCUIT RD","114 ALJUNIED AVENUE 2 BETHEL STUDENT CARE CENTRE SINGAPORE 380114","0.362394950872488","5"
"494","47 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.320327707811775","5"
"495","48 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.360162842854572","4"
"496","49 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.390666080038494","4"
"497","39 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.138345118779267","6"
"498","44 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.235455351227738","5"
"499","46 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.285989466826155","5"
"500","38 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.108969833882985","6"
"501","36 CIRCUIT RD","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.147651263716318","5"
"502","127 GEYLANG EAST AVE 1","118 ALJUNIED AVENUE 2 SINGAPORE 380118","0.256663679736269","11"
"503","9 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.0732219410891211","6"
"504","35 CIRCUIT RD","77 CIRCUIT ROAD DBS NTUC CIRCUIT ROAD SINGAPORE 370077","0.0919551522666725","7"
"505","6 HAIG RD","11 TANJONG KATONG ROAD UOB ONE KM SINGAPORE 437157","0.319009336704664","9"
"506","123 GEYLANG EAST CTRL","118 ALJUNIED AVENUE 2 SINGAPORE 380118","0.296084794090718","9"
"507","23 HAIG RD","11 TANJONG KATONG ROAD UOB ONE KM SINGAPORE 437157","0.145646385016259","10"
"508","60 DAKOTA CRES","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.42004758470615","6"
"509","417 EUNOS RD 5","1 GEYLANG SERAI GEYLANG SERAI MARKET SINGAPORE 402001","0.179766969573885","8"
"510","411 EUNOS RD 5","1 GEYLANG SERAI GEYLANG SERAI MARKET SINGAPORE 402001","0.281428158471806","8"
"511","62 DAKOTA CRES","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.47906110874895","8"
"512","13 EUNOS CRES","5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005","0.168660256025391","5"
"513","2 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.100305626198443","4"
"514","1 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.191674951810185","4"
"515","304 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.180967838653724","4"
"516","303 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.202507684614588","4"
"517","17 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.343665433516299","4"
"518","20 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.381725589448245","4"
"519","21 HOUGANG AVE 3","205 HOUGANG STREET 21 JUNIOR CHAMPS @ KOVAN PTE. LTD. SINGAPORE 530205","0.290173107475844","4"
"520","24 HOUGANG AVE 3","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.349931090041046","4"
"521","115 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.329132590524867","4"
"522","124 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.456834046247381","4"
"523","125 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.487938101258122","4"
"524","113 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.220318157408335","3"
"525","114 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.209706395190419","3"
"526","109 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.231985218892184","4"
"527","110 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.170695479039204","3"
"528","319 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.171764956396429","4"
"529","318 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.130744166999374","4"
"530","308 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.0950096998723498","4"
"531","327 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.251704210277951","4"
"532","244 HOUGANG ST 22","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.506394204625596","5"
"533","252 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.316971939886299","4"
"534","248 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.403251987031976","5"
"535","410 HOUGANG AVE 10","90 HOUGANG AVENUE 10 HOUGANG CENTRAL POST OFFICE SINGAPORE 538766","0.172378643953288","8"
"536","15 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.229228736519265","3"
"537","239 HOUGANG ST 22","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.253695293345419","4"
"538","142 LOR AH SOO","159A HOUGANG STREET 11 FOOD CENTRE SINGAPORE 531159","0.411060018604002","5"
"539","135 LOR AH SOO","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.615148919181059","3"
"540","137 LOR AH SOO","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.685672924460955","3"
"541","309 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0","4"
"542","154 HOUGANG ST 11","159A HOUGANG STREET 11 FOOD CENTRE SINGAPORE 531159","0.0963674287120881","7"
"543","341 HOUGANG AVE 7","100 HOUGANG AVENUE 10 DBS NTUC KANG KAR MALL SINGAPORE 538767","0.514190800736484","4"
"544","352 HOUGANG AVE 7","100 HOUGANG AVENUE 10 DBS NTUC KANG KAR MALL SINGAPORE 538767","0.550277292750333","4"
"545","310 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.118921649952611","4"
"546","320 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.320258018577722","4"
"547","251 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.403365985772278","5"
"548","339 HOUGANG AVE 7","100 HOUGANG AVENUE 10 DBS NTUC KANG KAR MALL SINGAPORE 538767","0.527894591278979","4"
"549","302 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.265109714944704","4"
"550","138 LOR AH SOO","159A HOUGANG STREET 11 FOOD CENTRE SINGAPORE 531159","0.573627347879092","4"
"551","140 LOR AH SOO","159A HOUGANG STREET 11 FOOD CENTRE SINGAPORE 531159","0.494696122851014","5"
"552","234 HOUGANG AVE 1","205 HOUGANG STREET 21 JUNIOR CHAMPS @ KOVAN PTE. LTD. SINGAPORE 530205","0.436876986174981","4"
"553","231 HOUGANG ST 21","205 HOUGANG STREET 21 JUNIOR CHAMPS @ KOVAN PTE. LTD. SINGAPORE 530205","0.348739873814953","4"
"554","133 LOR AH SOO","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.478217209042085","3"
"555","16 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.326733443566081","4"
"556","237 HOUGANG ST 21","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.383151017622883","4"
"557","128 LOR AH SOO","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.516115570406877","4"
"558","132 LOR AH SOO","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.578894978349644","4"
"559","141 LOR AH SOO","202 HOUGANG STREET 21 OCBC HOUGANG ST 21 - FAIRPRICE SINGAPORE 530202","0.494186773976222","5"
"560","21 TEBAN GDNS RD","61 TEBAN GARDENS ROAD DBS TEBAN GARDENS SINGAPORE 600061","0.167244239931636","7"
"561","33 TEBAN GDNS RD","37 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600037","0.0925934131895869","2"
"562","40 TEBAN GDNS RD","37 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600037","0.115350464037377","2"
"563","329 JURONG EAST AVE 1","492 JURONG WEST STREET 41 SINGAPORE 640492","0.529744402944544","3"
"564","308 JURONG EAST ST 32","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.424485692190912","3"
"565","101 JURONG EAST ST 13","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.137962561922625","6"
"566","302 JURONG EAST ST 32","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.375848500141735","3"
"567","233 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.560319785636741","8"
"568","110 JURONG EAST ST 13","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.298686189151351","4"
"569","247 JURONG EAST ST 24","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.624881612935124","7"
"570","244 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.512391504848938","6"
"571","242 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.585414515322022","7"
"572","243 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.570247861182686","7"
"573","257 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.55026852209592","5"
"574","264 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.392685684797901","4"
"575","306 JURONG EAST ST 32","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.453171216095446","4"
"576","210 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.277299145676457","4"
"577","214 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.336774091613381","5"
"578","208 JURONG EAST ST 21","3 GATEWAY DRIVE OCBC WESTGATE SINGAPORE 608532","0.476451358403855","7"
"579","211 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.376941642791676","7"
"580","307 JURONG EAST ST 32","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.418670634932193","4"
"581","319 JURONG EAST ST 31","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.288483237348961","3"
"582","316 JURONG EAST ST 32","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.110469826090013","3"
"583","232 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.506881381477489","9"
"584","251 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.565128616378802","5"
"585","408 PANDAN GDNS","37 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600037","0.732924973966273","1"
"586","218 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.418574435903386","5"
"587","322 JURONG EAST ST 31","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.36234035084575","3"
"588","227 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.60740436940642","4"
"589","109 JURONG EAST ST 13","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.274662858330237","4"
"590","103 JURONG EAST ST 13","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.0498343387029882","5"
"591","240 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.665027297733699","8"
"592","258 JURONG EAST ST 24","166 BUKIT BATOK WEST AVENUE 8 DBS NTUC BUKIT BATOK EAST AVENUE 8 SINGAPORE 650166","0.597345661768015","5"
"593","209 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.307642119536714","6"
"594","324 JURONG EAST ST 31","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.380152101826842","3"
"595","331 JURONG EAST AVE 1","492 JURONG WEST STREET 41 SINGAPORE 640492","0.59130162828556","3"
"596","405 PANDAN GDNS","37 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600037","0.792383028222381","1"
"597","403 PANDAN GDNS","37 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600037","0.750240575487322","1"
"598","404 PANDAN GDNS","37 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600037","0.742198342743667","1"
"599","406 PANDAN GDNS","37 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600037","0.755758116108271","1"
"600","337 JURONG EAST AVE 1","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.470623360816561","3"
"601","335 JURONG EAST AVE 1","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.534446859508166","3"
"602","327 JURONG EAST ST 31","492 JURONG WEST STREET 41 SINGAPORE 640492","0.453379112398799","3"
"603","323 JURONG EAST ST 31","345 JURONG EAST STREET 31 YUHUA PLACE SINGAPORE 600345","0.405448750065849","3"
"604","111 HO CHING RD","63 YUNG KUANG ROAD SINGAPORE 610063","0.198650695668541","3"
"605","114 HO CHING RD","63 YUNG KUANG ROAD SINGAPORE 610063","0.236051852460044","3"
"606","119 HO CHING RD","63 YUNG KUANG ROAD SINGAPORE 610063","0.410549507492211","2"
"607","120 HO CHING RD","63 YUNG KUANG ROAD SINGAPORE 610063","0.396102371196953","2"
"608","185 BOON LAY AVE","221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221","0.179244300584232","5"
"609","186 BOON LAY AVE","221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221","0.168704618753064","5"
"610","187 BOON LAY AVE","221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221","0.239751630824031","5"
"611","208 BOON LAY PL","221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221","0.214460462527789","3"
"612","209 BOON LAY PL","221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221","0.308320162338502","3"
"613","210 BOON LAY PL","221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221","0.176079439005208","3"
"614","211 BOON LAY PL","221 BOON LAY PLACE RAINBOW CHILDCARE PTE LTD SINGAPORE 640221","0.28002466052143","3"
